path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004276.png,fake,896,896,1.0,00000004276,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004291.png,fake,896,896,1.0,00000004291,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004292.png,fake,896,896,1.0,00000004292,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004294.png,fake,896,896,1.0,00000004294,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004297.png,fake,896,896,1.0,00000004297,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004303.png,fake,896,896,1.0,00000004303,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004307.png,fake,896,896,1.0,00000004307,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004308.png,fake,896,896,1.0,00000004308,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004311.png,fake,896,896,1.0,00000004311,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004312.png,fake,896,896,1.0,00000004312,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004313.png,fake,896,896,1.0,00000004313,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004316.png,fake,896,896,1.0,00000004316,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004320.png,fake,896,896,1.0,00000004320,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004322.png,fake,896,896,1.0,00000004322,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004330.png,fake,896,896,1.0,00000004330,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004331.png,fake,896,896,1.0,00000004331,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004335.png,fake,896,896,1.0,00000004335,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004342.png,fake,896,896,1.0,00000004342,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004344.png,fake,896,896,1.0,00000004344,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004346.png,fake,896,896,1.0,00000004346,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004347.png,fake,896,896,1.0,00000004347,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004350.png,fake,896,896,1.0,00000004350,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004351.png,fake,896,896,1.0,00000004351,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004355.png,fake,696,520,1.338,00000004355,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004356.png,fake,1000,656,1.524,00000004356,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004362.png,fake,1600,832,1.923,00000004362,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004363.png,fake,800,528,1.515,00000004363,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004368.png,fake,976,728,1.341,00000004368,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004377.png,fake,648,432,1.5,00000004377,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004379.png,fake,696,872,0.798,00000004379,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004380.png,fake,656,432,1.519,00000004380,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004381.png,fake,640,416,1.538,00000004381,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004390.png,fake,600,400,1.5,00000004390,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004394.png,fake,800,592,1.351,00000004394,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004395.png,fake,896,600,1.493,00000004395,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004407.png,fake,792,528,1.5,00000004407,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004410.png,fake,1952,1952,1.0,00000004410,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004412.png,fake,600,352,1.705,00000004412,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004422.png,fake,848,640,1.325,00000004422,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004433.png,fake,640,432,1.481,00000004433,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004437.png,fake,520,712,0.73,00000004437,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004438.png,fake,816,544,1.5,00000004438,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004439.png,fake,768,504,1.524,00000004439,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004440.png,fake,552,368,1.5,00000004440,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004444.png,fake,768,576,1.333,00000004444,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004447.png,fake,768,576,1.333,00000004447,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004454.png,fake,408,272,1.5,00000004454,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004461.png,fake,576,408,1.412,00000004461,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004468.png,fake,544,360,1.511,00000004468,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004471.png,fake,528,408,1.294,00000004471,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004478.png,fake,544,360,1.511,00000004478,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004480.png,fake,480,360,1.333,00000004480,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004481.png,fake,800,528,1.515,00000004481,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004485.png,fake,480,296,1.622,00000004485,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004488.png,fake,720,416,1.731,00000004488,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004491.png,fake,640,360,1.778,00000004491,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004492.png,fake,520,344,1.512,00000004492,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004494.png,fake,1632,1224,1.333,00000004494,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004497.png,fake,640,424,1.509,00000004497,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004500.png,fake,528,336,1.571,00000004500,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004521.png,fake,400,296,1.351,00000004521,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004522.png,fake,712,536,1.328,00000004522,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004523.png,fake,640,424,1.509,00000004523,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004524.png,fake,480,360,1.333,00000004524,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004526.png,fake,976,488,2.0,00000004526,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004528.png,fake,528,288,1.833,00000004528,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004532.png,fake,576,1024,0.562,00000004532,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004533.png,fake,568,464,1.224,00000004533,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004536.png,fake,512,384,1.333,00000004536,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004538.png,fake,528,384,1.375,00000004538,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004542.png,fake,736,448,1.643,00000004542,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004547.png,fake,512,384,1.333,00000004547,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004550.png,fake,1024,768,1.333,00000004550,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004551.png,fake,400,264,1.515,00000004551,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004557.png,fake,480,360,1.333,00000004557,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004558.png,fake,1200,800,1.5,00000004558,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004559.png,fake,600,400,1.5,00000004559,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004562.png,fake,800,600,1.333,00000004562,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004564.png,fake,560,312,1.795,00000004564,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004565.png,fake,800,448,1.786,00000004565,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004566.png,fake,496,320,1.55,00000004566,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004567.png,fake,800,600,1.333,00000004567,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004571.png,fake,480,352,1.364,00000004571,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004572.png,fake,1200,672,1.786,00000004572,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004577.png,fake,864,864,1.0,00000004577,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004579.png,fake,640,424,1.509,00000004579,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004584.png,fake,640,480,1.333,00000004584,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004586.png,fake,1632,1224,1.333,00000004586,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004587.png,fake,480,248,1.935,00000004587,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004590.png,fake,440,248,1.774,00000004590,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004592.png,fake,480,288,1.667,00000004592,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004602.png,fake,544,360,1.511,00000004602,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004609.png,fake,640,352,1.818,00000004609,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004610.png,fake,544,360,1.511,00000004610,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004611.png,fake,512,336,1.524,00000004611,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004613.png,fake,512,280,1.829,00000004613,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004616.png,fake,600,320,1.875,00000004616,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004618.png,fake,640,424,1.509,00000004618,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004622.png,fake,1600,936,1.709,00000004622,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004627.png,fake,512,384,1.333,00000004627,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004630.png,fake,1280,680,1.882,00000004630,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004633.png,fake,512,376,1.362,00000004633,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004634.png,fake,800,600,1.333,00000004634,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004637.png,fake,560,368,1.522,00000004637,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004644.png,fake,640,432,1.481,00000004644,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004647.png,fake,512,336,1.524,00000004647,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004650.png,fake,400,288,1.389,00000004650,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004651.png,fake,528,320,1.65,00000004651,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004652.png,fake,816,608,1.342,00000004652,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004654.png,fake,432,320,1.35,00000004654,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004656.png,fake,800,528,1.515,00000004656,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004661.png,fake,528,296,1.784,00000004661,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004662.png,fake,640,320,2.0,00000004662,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004668.png,fake,640,360,1.778,00000004668,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004672.png,fake,960,576,1.667,00000004672,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004675.png,fake,640,424,1.509,00000004675,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004685.png,fake,576,432,1.333,00000004685,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004688.png,fake,800,536,1.493,00000004688,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004689.png,fake,640,480,1.333,00000004689,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004690.png,fake,424,272,1.559,00000004690,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004692.png,fake,544,544,1.0,00000004692,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004693.png,fake,800,448,1.786,00000004693,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004696.png,fake,512,336,1.524,00000004696,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004703.png,fake,1432,864,1.657,00000004703,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004709.png,fake,768,480,1.6,00000004709,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004711.png,fake,640,400,1.6,00000004711,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004718.png,fake,1600,896,1.786,00000004718,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004720.png,fake,800,448,1.786,00000004720,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004722.png,fake,464,304,1.526,00000004722,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004723.png,fake,640,480,1.333,00000004723,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004724.png,fake,408,224,1.821,00000004724,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004725.png,fake,456,264,1.727,00000004725,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004727.png,fake,1632,1088,1.5,00000004727,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004733.png,fake,1136,544,2.088,00000004733,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004735.png,fake,584,440,1.327,00000004735,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004736.png,fake,512,288,1.778,00000004736,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004737.png,fake,440,280,1.571,00000004737,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004741.png,fake,480,480,1.0,00000004741,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004744.png,fake,640,400,1.6,00000004744,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004745.png,fake,960,536,1.791,00000004745,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004746.png,fake,512,288,1.778,00000004746,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004747.png,fake,1632,752,2.17,00000004747,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004754.png,fake,472,312,1.513,00000004754,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004756.png,fake,560,416,1.346,00000004756,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004764.png,fake,496,872,0.569,00000004764,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004767.png,fake,680,248,2.742,00000004767,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004770.png,fake,480,360,1.333,00000004770,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004773.png,fake,960,600,1.6,00000004773,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004774.png,fake,1328,864,1.537,00000004774,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004776.png,fake,648,816,0.794,00000004776,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004782.png,fake,800,528,1.515,00000004782,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004783.png,fake,512,288,1.778,00000004783,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004784.png,fake,816,544,1.5,00000004784,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004787.png,fake,640,424,1.509,00000004787,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004788.png,fake,544,360,1.511,00000004788,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004791.png,fake,800,536,1.493,00000004791,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004793.png,fake,520,312,1.667,00000004793,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004794.png,fake,512,360,1.422,00000004794,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004795.png,fake,768,440,1.745,00000004795,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004797.png,fake,1056,1560,0.677,00000004797,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004798.png,fake,656,432,1.519,00000004798,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004800.png,fake,864,648,1.333,00000004800,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004801.png,fake,496,288,1.722,00000004801,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004802.png,fake,816,816,1.0,00000004802,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004806.png,fake,400,240,1.667,00000004806,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004809.png,fake,560,368,1.522,00000004809,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004810.png,fake,640,368,1.739,00000004810,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004811.png,fake,640,424,1.509,00000004811,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004812.png,fake,600,320,1.875,00000004812,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004814.png,fake,800,528,1.515,00000004814,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004815.png,fake,520,344,1.512,00000004815,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004817.png,fake,528,520,1.015,00000004817,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004818.png,fake,768,512,1.5,00000004818,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004823.png,fake,528,352,1.5,00000004823,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004828.png,fake,720,432,1.667,00000004828,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004829.png,fake,800,528,1.515,00000004829,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004830.png,fake,1632,1088,1.5,00000004830,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004836.png,fake,528,352,1.5,00000004836,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004837.png,fake,640,424,1.509,00000004837,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004843.png,fake,728,544,1.338,00000004843,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004849.png,fake,768,960,0.8,00000004849,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004850.png,fake,408,232,1.759,00000004850,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004854.png,fake,528,352,1.5,00000004854,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004858.png,fake,560,344,1.628,00000004858,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004860.png,fake,512,368,1.391,00000004860,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004861.png,fake,768,576,1.333,00000004861,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004864.png,fake,512,336,1.524,00000004864,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004865.png,fake,520,688,0.756,00000004865,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004867.png,fake,480,320,1.5,00000004867,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004869.png,fake,816,544,1.5,00000004869,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004870.png,fake,816,568,1.437,00000004870,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004871.png,fake,408,296,1.378,00000004871,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004873.png,fake,640,400,1.6,00000004873,train
D:\DS107-ImageDetector\01-data\cleaned\fake\038T7RVQ4kI.png,fake,848,1280,0.662,038T7RVQ4kI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\045LW-yvecU.png,fake,1024,1280,0.8,045LW-yvecU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\0iEg6StiUmg.png,fake,1024,680,1.506,0iEg6StiUmg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\0JImZyomXts.png,fake,1024,576,1.778,0JImZyomXts,train
D:\DS107-ImageDetector\01-data\cleaned\fake\19-YBzpNh5I.png,fake,960,1280,0.75,19-YBzpNh5I,train
D:\DS107-ImageDetector\01-data\cleaned\fake\19vH4kEVwCw.png,fake,856,1280,0.669,19vH4kEVwCw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\1zCQsOZ4gzA.png,fake,1024,680,1.506,1zCQsOZ4gzA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\2mTR9QnT-LY.png,fake,1024,680,1.506,2mTR9QnT-LY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\2ZohdYkh29E.png,fake,848,1280,0.662,2ZohdYkh29E,train
D:\DS107-ImageDetector\01-data\cleaned\fake\3gO4bPT1JQY.png,fake,1024,680,1.506,3gO4bPT1JQY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\3IIbWhXP1sk.png,fake,848,1280,0.662,3IIbWhXP1sk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\3TlClkGPZcc.png,fake,1024,768,1.333,3TlClkGPZcc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\3u9Gd1CtNw0.png,fake,1024,680,1.506,3u9Gd1CtNw0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\3wSpmvj3ui8.png,fake,848,1280,0.662,3wSpmvj3ui8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\5fxgpuOdaZo.png,fake,1024,576,1.778,5fxgpuOdaZo,train
